Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,33.029999,33.459999,32.419998,33.000000,33.000000,58473900
2019-07-19,33.080002,33.349998,32.450001,32.509998,32.509998,44617700
2019-07-22,32.799999,33.310001,32.740002,32.849998,32.849998,37777300
2019-07-23,33.169998,33.500000,32.930000,33.490002,33.490002,38532500
2019-07-24,33.639999,34.360001,33.450001,34.110001,34.110001,41952300
2019-07-25,34.049999,34.250000,33.619999,33.669998,33.669998,36705600
2019-07-26,34.230000,34.770000,33.869999,34.020000,34.020000,43502800
2019-07-29,34.139999,34.180000,32.980000,33.480000,33.480000,45922000
2019-07-30,33.209999,33.939999,32.939999,33.869999,33.869999,72198900
2019-07-31,32.080002,32.299999,30.299999,30.450001,30.450001,119190000
2019-08-01,30.500000,31.480000,29.100000,29.860001,29.860001,80878900
2019-08-02,29.480000,29.730000,28.940001,29.440001,29.440001,60410900
2019-08-05,28.260000,28.490000,27.650000,27.990000,27.990000,74333200
2019-08-06,28.860001,29.049999,28.200001,28.860001,28.860001,60578400
2019-08-07,28.469999,29.280001,28.370001,29.190001,29.190001,58577500
2019-08-08,31.530001,34.270000,31.480000,33.919998,33.919998,167278800
2019-08-09,33.450001,35.549999,33.080002,34.189999,34.189999,132483900
2019-08-12,34.160000,34.650002,32.080002,32.430000,32.430000,106936000
2019-08-13,32.360001,33.139999,31.719999,32.110001,32.110001,102009700
2019-08-14,31.000000,31.049999,29.510000,30.240000,30.240000,127521500
2019-08-15,30.629999,30.730000,29.209999,29.670000,29.670000,71674400
2019-08-16,30.309999,31.480000,30.209999,31.180000,31.180000,70469800
2019-08-19,32.000000,32.189999,31.420000,31.480000,31.480000,67596900
2019-08-20,30.940001,31.309999,30.450001,30.719999,30.719999,47924000
2019-08-21,31.049999,31.740000,30.840000,31.700001,31.700001,41441500
2019-08-22,31.760000,31.920000,30.980000,31.900000,31.900000,47667900
2019-08-23,31.299999,31.830000,29.400000,29.540001,29.540001,83681100
2019-08-26,30.340000,30.719999,29.940001,30.280001,30.280001,50612500
2019-08-27,30.600000,30.889999,29.600000,30.200001,30.200001,53229200
2019-08-28,29.920000,31.180000,29.700001,30.780001,30.780001,55835900
2019-08-29,31.469999,31.830000,31.330000,31.450001,31.450001,44422800
2019-08-30,31.600000,31.870001,31.129999,31.450001,31.450001,40307000
2019-09-03,30.830000,31.139999,30.680000,30.900000,30.900000,38029300
2019-09-04,31.320000,31.830000,30.850000,30.950001,30.950001,46614600
2019-09-05,31.790001,32.049999,31.120001,31.500000,31.500000,57861200
2019-09-06,31.500000,31.510000,30.480000,30.559999,30.559999,51673000
2019-09-09,30.930000,31.180000,30.240000,30.500000,30.500000,54413200
2019-09-10,30.219999,30.379999,29.770000,30.230000,30.230000,48604800
2019-09-11,30.379999,30.430000,29.510000,29.760000,29.760000,50631700
2019-09-12,30.080000,30.840000,29.950001,30.209999,30.209999,53618300
2019-09-13,30.270000,30.850000,29.950001,30.690001,30.690001,47758800
2019-09-16,30.370001,31.150000,30.260000,30.830000,30.830000,52248500
2019-09-17,31.070000,31.320000,30.740000,30.990000,30.990000,35011700
2019-09-18,30.750000,30.889999,29.879999,30.420000,30.420000,47027500
2019-09-19,30.570000,30.959999,30.139999,30.290001,30.290001,41603000
2019-09-20,30.360001,30.469999,29.650000,30.049999,30.049999,79957400
2019-09-23,30.120001,30.799999,30.070000,30.639999,30.639999,44366800
2019-09-24,30.540001,30.750000,29.290001,29.520000,29.520000,72963000
2019-09-25,29.480000,29.650000,28.549999,29.540001,29.540001,58234800
2019-09-26,29.670000,29.770000,29.000000,29.469999,29.469999,40745400
2019-09-27,29.170000,29.770000,28.350000,28.719999,28.719999,54091100
2019-09-30,28.889999,29.049999,28.360001,28.990000,28.990000,37295600
2019-10-01,29.049999,29.540001,28.639999,28.760000,28.760000,37081800
2019-10-02,28.500000,28.850000,28.030001,28.309999,28.309999,43640700
2019-10-03,28.280001,28.780001,27.430000,28.680000,28.680000,56325200
2019-10-04,28.830000,29.059999,28.280001,29.010000,29.010000,34446700
2019-10-07,28.900000,29.629999,28.840000,28.930000,28.930000,39337200
2019-10-08,28.549999,28.639999,27.920000,28.230000,28.230000,44265700
2019-10-09,28.799999,28.950001,28.350000,28.459999,28.459999,35661500
2019-10-10,28.520000,28.889999,28.000000,28.379999,28.379999,40660100
2019-10-11,28.830000,30.200001,28.809999,29.750000,29.750000,66256900
2019-10-14,29.709999,30.610001,29.379999,30.530001,30.530001,44473700
2019-10-15,30.700001,30.920000,30.170000,30.719999,30.719999,41600700
2019-10-16,30.600000,31.410000,30.530001,30.809999,30.809999,42804400
2019-10-17,31.299999,31.400000,30.860001,31.139999,31.139999,36884400
2019-10-18,31.059999,31.330000,30.290001,30.969999,30.969999,39681700
2019-10-21,31.500000,32.259998,31.410000,32.029999,32.029999,52182800
2019-10-22,32.060001,32.150002,31.500000,31.510000,31.510000,36185200
2019-10-23,31.090000,31.650000,30.830000,31.360001,31.360001,26582200
2019-10-24,31.580000,31.860001,31.340000,31.719999,31.719999,27808000
2019-10-25,31.900000,32.860001,31.830000,32.709999,32.709999,45368800
2019-10-28,33.160000,33.910000,33.150002,33.689999,33.689999,51223600
2019-10-29,33.730000,33.900002,32.700001,33.029999,33.029999,78700100
2019-10-30,32.930000,33.340000,32.029999,33.130001,33.130001,78228800
2019-10-31,32.980000,34.340000,32.820000,33.930000,33.930000,67881600
2019-11-01,34.369999,35.000000,34.099998,34.889999,34.889999,64238600
2019-11-04,35.189999,36.450001,34.759998,36.290001,36.290001,83343800
2019-11-05,36.560001,37.180000,35.980000,36.150002,36.150002,84848600
2019-11-06,36.060001,36.480000,35.520000,35.930000,35.930000,51675100
2019-11-07,36.520000,36.990002,36.029999,36.279999,36.279999,54350200
2019-11-08,36.060001,36.580002,36.000000,36.290001,36.290001,39353900
2019-11-11,35.959999,36.660000,35.580002,36.310001,36.310001,43511100
2019-11-12,36.430000,37.130001,36.400002,36.709999,36.709999,58664500
2019-11-13,36.650002,37.959999,36.580002,37.520000,37.520000,67648300
2019-11-14,37.509998,38.500000,37.360001,38.349998,38.349998,65829500
2019-11-15,38.939999,39.369999,38.340000,38.560001,38.560001,62958500
2019-11-18,38.650002,39.990002,38.599998,39.880001,39.880001,66102800
2019-11-19,40.139999,41.790001,39.689999,41.290001,41.290001,94373000
2019-11-20,40.959999,41.750000,40.070000,40.980000,40.980000,79767900
2019-11-21,40.419998,40.709999,38.639999,39.520000,39.520000,88069400
2019-11-22,39.360001,39.889999,38.189999,39.150002,39.150002,56931900
2019-11-25,39.500000,40.169998,39.490002,39.790001,39.790001,45769500
2019-11-26,39.299999,39.480000,38.810001,38.990002,38.990002,43603300
2019-11-27,39.459999,39.759998,39.070000,39.410000,39.410000,33630100
2019-11-29,39.099998,39.520000,39.020000,39.150002,39.150002,17609900
2019-12-02,39.320000,39.410000,38.439999,38.730000,38.730000,35710200
2019-12-03,37.340000,38.930000,37.150002,38.900002,38.900002,51556400
2019-12-04,39.380001,39.820000,39.130001,39.689999,39.689999,44299400
2019-12-05,39.950001,40.220001,39.549999,39.619999,39.619999,35574000
2019-12-06,40.099998,40.189999,39.560001,39.630001,39.630001,31101400
2019-12-09,39.459999,39.840000,38.910000,38.930000,38.930000,27928100
2019-12-10,39.200001,39.730000,38.820000,39.439999,39.439999,33733600
2019-12-11,39.439999,39.610001,39.040001,39.470001,39.470001,31698300
2019-12-12,39.400002,42.619999,39.250000,42.590000,42.590000,86878000
2019-12-13,42.349998,42.950001,41.060001,41.150002,41.150002,79927800
2019-12-16,41.730000,42.980000,41.730000,42.349998,42.349998,58824900
2019-12-17,42.509998,43.110001,42.150002,42.770000,42.770000,44852000
2019-12-18,42.790001,43.060001,42.240002,42.299999,42.299999,39083300
2019-12-19,42.630001,43.340000,42.599998,42.830002,42.830002,45883000
2019-12-20,43.439999,44.259998,43.259998,44.150002,44.150002,68104700
2019-12-23,44.580002,45.630001,44.389999,45.459999,45.459999,55886500
2019-12-24,46.099998,46.610001,45.770000,46.540001,46.540001,44432200
2019-12-26,46.990002,47.310001,45.660000,46.630001,46.630001,57562800
2019-12-27,46.849998,46.880001,45.980000,46.180000,46.180000,36581300
2019-12-30,46.139999,46.169998,44.660000,45.520000,45.520000,41149700
2019-12-31,45.070000,46.090000,44.919998,45.860001,45.860001,31673200
2020-01-02,46.860001,49.250000,46.630001,49.099998,49.099998,80331100
2020-01-03,48.029999,49.389999,47.540001,48.599998,48.599998,73127400
2020-01-06,48.020000,48.860001,47.860001,48.389999,48.389999,47934900
2020-01-07,49.349998,49.389999,48.040001,48.250000,48.250000,58061400
2020-01-08,47.849998,48.299999,47.139999,47.830002,47.830002,53767000
2020-01-09,48.939999,49.959999,48.389999,48.970001,48.970001,76512800
2020-01-10,49.259998,49.290001,48.000000,48.169998,48.169998,44133700
2020-01-13,48.660000,48.860001,48.240002,48.750000,48.750000,34266800
2020-01-14,48.639999,49.040001,47.910000,48.209999,48.209999,38563200
2020-01-15,48.230000,49.080002,48.119999,48.549999,48.549999,40199900
2020-01-16,49.169998,50.310001,48.990002,49.770000,49.770000,58898900
2020-01-17,50.200001,51.049999,49.900002,50.930000,50.930000,57722500
2020-01-21,50.959999,51.810001,50.700001,51.049999,51.049999,49095000
2020-01-22,51.630001,51.880001,51.200001,51.430000,51.430000,40772200
2020-01-23,51.340000,51.750000,50.740002,51.709999,51.709999,40135400
2020-01-24,52.279999,52.810001,49.470001,50.349998,50.349998,80004900
2020-01-27,48.450001,49.790001,47.900002,49.259998,49.259998,48878600
2020-01-28,50.029999,50.849998,49.480000,50.529999,50.529999,62343800
2020-01-29,47.840000,48.070000,46.099998,47.509998,47.509998,112349900
2020-01-30,46.490002,48.810001,46.130001,48.779999,48.779999,70460200
2020-01-31,48.400002,48.580002,46.790001,47.000000,47.000000,60322400
2020-02-03,46.400002,48.099998,46.230000,48.020000,48.020000,47077000
2020-02-04,49.209999,49.750000,48.610001,49.450001,49.450001,46302100
2020-02-05,50.290001,50.419998,49.310001,49.840000,49.840000,42737100
2020-02-06,48.799999,49.389999,47.630001,49.320000,49.320000,48670600
2020-02-07,48.910000,50.669998,48.639999,49.730000,49.730000,53107600
2020-02-10,49.470001,52.299999,49.349998,52.259998,52.259998,60971700
2020-02-11,53.220001,54.480000,52.910000,53.799999,53.799999,74719100
2020-02-12,54.529999,54.849998,53.529999,53.889999,53.889999,45994900
2020-02-13,53.430000,55.029999,53.340000,54.529999,54.529999,51640000
2020-02-14,55.189999,55.400002,54.560001,55.310001,55.310001,52365400
2020-02-18,54.939999,58.130001,54.840000,56.889999,56.889999,70133200
2020-02-19,57.990002,59.270000,57.509998,58.900002,58.900002,58597300
2020-02-20,58.439999,59.020000,56.150002,57.270000,57.270000,74203400
2020-02-21,56.709999,56.799999,52.889999,53.279999,53.279999,88271100
2020-02-24,48.180000,50.279999,47.490002,49.119999,49.119999,86624100
2020-02-25,51.139999,51.240002,47.119999,47.570000,47.570000,88699400
2020-02-26,47.700001,49.290001,47.070000,47.490002,47.490002,86378400
2020-02-27,45.380001,46.240002,42.209999,44.009998,44.009998,106416200
2020-02-28,41.360001,46.150002,41.040001,45.480000,45.480000,100667700
2020-03-02,47.419998,47.680000,44.660000,47.459999,47.459999,102324700
2020-03-03,49.029999,50.200001,45.669998,46.750000,46.750000,141972300
2020-03-04,48.250000,50.139999,47.209999,50.110001,50.110001,93311800
2020-03-05,48.680000,49.720001,47.509998,48.110001,48.110001,98302700
2020-03-06,49.439999,49.540001,46.740002,48.590000,48.590000,124590900
2020-03-09,43.029999,46.340000,42.509998,43.270000,43.270000,80859800
2020-03-10,45.410000,45.439999,43.099998,45.380001,45.380001,76228200
2020-03-11,44.189999,45.970001,43.799999,45.700001,45.700001,101601100
2020-03-12,42.000000,42.500000,39.000000,39.009998,39.009998,107461500
2020-03-13,42.200001,43.910000,39.599998,43.900002,43.900002,86689700
2020-03-16,39.080002,43.369999,38.509998,38.709999,38.709999,84545900
2020-03-17,40.189999,42.880001,38.299999,41.880001,41.880001,92741900
2020-03-18,39.540001,41.950001,36.750000,39.119999,39.119999,106949300
2020-03-19,39.560001,41.700001,37.689999,39.820000,39.820000,88939000
2020-03-20,41.509998,42.480000,39.580002,39.610001,39.610001,106859500
2020-03-23,40.619999,42.320000,38.950001,41.639999,41.639999,101704700
2020-03-24,44.040001,46.810001,43.990002,46.220001,46.220001,106794200
2020-03-25,46.790001,47.880001,44.430000,44.630001,44.630001,93760400
2020-03-26,45.779999,47.500000,45.400002,47.500000,47.500000,73680200
2020-03-27,46.320000,47.980000,45.900002,46.580002,46.580002,74599200
2020-03-30,47.240002,48.459999,46.660000,47.860001,47.860001,68486600
2020-03-31,47.930000,48.529999,45.160000,45.480000,45.480000,83483700
2020-04-01,44.180000,46.849998,43.160000,43.660000,43.660000,92083100
2020-04-02,43.400002,45.279999,43.099998,44.490002,44.490002,79024100
2020-04-03,44.299999,44.840000,41.700001,42.590000,42.590000,79335000
2020-04-06,44.299999,47.580002,44.060001,47.520000,47.520000,82294000
2020-04-07,48.959999,49.650002,46.680000,47.560001,47.560001,102098700
2020-04-08,48.070000,49.000000,47.610001,48.790001,48.790001,64930800
2020-04-09,49.650002,50.250000,47.720001,48.380001,48.380001,80357400
2020-04-13,48.470001,51.070000,48.230000,50.939999,50.939999,64290100
2020-04-14,52.240002,55.139999,52.110001,54.930000,54.930000,85306800
2020-04-15,53.730000,55.570000,53.410000,54.990002,54.990002,83814000
2020-04-16,55.959999,58.080002,55.630001,56.950001,56.950001,103106500
2020-04-17,57.349998,57.759998,55.549999,56.599998,56.599998,76908800
2020-04-20,55.980000,58.630001,55.849998,56.970001,56.970001,72367300
2020-04-21,56.900002,57.730000,51.410000,52.919998,52.919998,123906400
2020-04-22,54.910000,56.150002,54.340000,55.919998,55.919998,63164100
2020-04-23,56.650002,57.290001,55.639999,55.900002,55.900002,69662700
2020-04-24,55.099998,56.779999,54.419998,56.180000,56.180000,72854800
2020-04-27,57.439999,58.000000,56.250000,56.490002,56.490002,62568100
2020-04-28,57.160000,57.349998,55.299999,55.509998,55.509998,80501800
2020-04-29,54.529999,54.860001,52.740002,53.660000,53.660000,110800900
2020-04-30,53.430000,54.290001,52.029999,52.389999,52.389999,65543900
2020-05-01,51.070000,51.950001,49.090000,49.880001,49.880001,69562700
2020-05-04,49.820000,52.610001,49.730000,52.560001,52.560001,62590600
2020-05-05,53.430000,53.509998,51.290001,52.189999,52.189999,56560500
2020-05-06,52.419998,53.310001,51.880001,52.160000,52.160000,48138100
2020-05-07,52.930000,52.970001,51.619999,51.950001,51.950001,48956600
2020-05-08,52.150002,53.270000,51.810001,53.189999,53.189999,40774200
2020-05-11,52.900002,55.889999,52.750000,55.740002,55.740002,68746400
2020-05-12,56.209999,56.580002,53.750000,53.759998,53.759998,55631100
2020-05-13,54.040001,55.220001,51.299999,52.180000,52.180000,76824700
2020-05-14,52.099998,54.540001,51.610001,54.509998,54.509998,73814000
2020-05-15,53.320000,54.439999,52.860001,54.200001,54.200001,66950900
2020-05-18,54.980000,55.250000,54.240002,54.590000,54.590000,48679100
2020-05-19,54.389999,56.730000,54.360001,55.470001,55.470001,60388500
2020-05-20,56.549999,56.980000,55.630001,56.389999,56.389999,50888200
2020-05-21,56.680000,56.720001,54.610001,54.650002,54.650002,48496100
2020-05-22,54.770000,55.369999,53.779999,55.169998,55.169998,43524100
2020-05-26,56.009998,56.080002,53.020000,53.189999,53.189999,51618900
2020-05-27,53.270000,53.279999,49.090000,52.740002,52.740002,102414500
2020-05-28,52.250000,53.540001,51.250000,51.740002,51.740002,53670200
2020-05-29,52.070000,53.799999,51.849998,53.799999,53.799999,64948300
2020-06-01,53.310001,54.110001,52.889999,53.630001,53.630001,36864400
2020-06-02,53.450001,53.570000,52.009998,53.540001,53.540001,42855200
2020-06-03,53.599998,53.650002,52.330002,52.730000,52.730000,46765300
2020-06-04,52.590000,53.740002,52.200001,52.630001,52.630001,44869100
2020-06-05,52.990002,53.570000,52.080002,53.099998,53.099998,53908300
2020-06-08,53.299999,53.349998,52.259998,52.970001,52.970001,39681700
2020-06-09,52.950001,56.459999,52.720001,56.389999,56.389999,79919100
2020-06-10,57.200001,59.000000,57.029999,57.439999,57.439999,78719400
2020-06-11,55.939999,56.680000,52.799999,52.830002,52.830002,78715400
2020-06-12,55.009998,55.599998,52.110001,53.500000,53.500000,71189100
2020-06-15,52.580002,54.730000,52.410000,54.680000,54.680000,56740700
2020-06-16,55.720001,56.070000,53.590000,54.459999,54.459999,50949700
2020-06-17,54.790001,55.820000,54.299999,54.549999,54.549999,45146500
2020-06-18,54.619999,55.119999,53.650002,54.040001,54.040001,40354700
2020-06-19,54.410000,55.459999,53.820000,54.230000,54.230000,52801500
2020-06-22,54.669998,55.169998,53.740002,54.759998,54.759998,44704800
2020-06-23,55.049999,55.369999,53.869999,53.990002,53.990002,48089000
2020-06-24,53.939999,54.740002,51.919998,52.389999,52.389999,53535500
2020-06-25,52.560001,52.700001,50.540001,51.930000,51.930000,51129600
2020-06-26,51.849998,51.950001,49.450001,50.099998,50.099998,65485700
2020-06-29,50.150002,50.279999,48.419998,50.279999,50.279999,49905800
2020-06-30,51.160000,52.770000,50.820000,52.610001,52.610001,42275700
2020-07-01,52.630001,52.869999,51.599998,52.580002,52.580002,32370900
2020-07-02,53.029999,53.189999,52.049999,52.340000,52.340000,29081400
2020-07-06,52.900002,53.520000,52.330002,53.400002,53.400002,36769400
2020-07-07,53.279999,54.169998,52.860001,52.930000,52.930000,32153100
2020-07-08,53.009998,53.470001,52.070000,53.430000,53.430000,35608300
2020-07-09,53.520000,57.580002,53.310001,57.259998,57.259998,87216300
2020-07-10,57.540001,58.150002,55.509998,55.880001,55.880001,59839700
2020-07-13,56.680000,58.349998,53.380001,53.590000,53.590000,57741800
2020-07-14,53.299999,54.860001,52.259998,54.720001,54.720001,54890100
2020-07-15,54.959999,55.369999,53.590000,55.340000,55.340000,42360300
2020-07-16,54.680000,55.150002,53.740002,54.919998,54.919998,36887100
2020-07-17,55.310001,55.810001,54.680000,55.040001,55.040001,34710400
2020-07-20,55.230000,57.529999,54.830002,57.459999,57.459999,45034300
2020-07-21,57.810001,58.500000,56.320000,57.000000,57.000000,44800700
2020-07-22,57.070000,62.000000,56.970001,61.790001,61.790001,135159400
2020-07-23,61.630001,62.330002,58.630001,59.570000,59.570000,106829100
2020-07-24,64.180000,69.940002,64.050003,69.400002,69.400002,205314500
2020-07-27,69.279999,71.629997,67.790001,68.970001,68.970001,107918100
2020-07-28,68.099998,69.800003,67.019997,67.610001,67.610001,94181400
2020-07-29,75.500000,77.190002,73.900002,76.089996,76.089996,132969700
2020-07-30,75.370003,78.959999,75.070000,78.199997,78.199997,80286900
2020-07-31,78.669998,78.959999,75.360001,77.430000,77.430000,71699700
2020-08-03,78.190002,78.500000,77.059998,77.669998,77.669998,42628800
2020-08-04,78.029999,85.809998,77.989998,85.040001,85.040001,155676100
2020-08-05,84.959999,86.320000,83.320000,85.309998,85.309998,65737300
2020-08-06,85.489998,86.980003,84.779999,86.709999,86.709999,53961700
2020-08-07,86.669998,87.290001,82.669998,84.849998,84.849998,66543200
2020-08-10,85.050003,85.160004,79.320000,82.239998,82.239998,70536100
2020-08-11,80.709999,80.709999,76.099998,76.879997,76.879997,77877700
2020-08-12,78.430000,82.879997,77.550003,82.610001,82.610001,88607800
2020-08-13,82.879997,84.019997,81.540001,81.839996,81.839996,57407400
2020-08-14,81.809998,83.239998,80.879997,81.300003,81.300003,42389500
2020-08-17,82.089996,83.059998,81.550003,82.419998,82.419998,31450200
2020-08-18,82.800003,82.879997,81.029999,81.660004,81.660004,30970500
2020-08-19,81.779999,81.849998,80.449997,81.089996,81.089996,37507400
2020-08-20,79.739998,82.839996,79.120003,82.769997,82.769997,42948900
2020-08-21,83.290001,84.410004,82.230003,83.809998,83.809998,48280300
2020-08-24,84.550003,85.330002,82.550003,83.080002,83.080002,38036100
2020-08-25,83.360001,86.620003,82.349998,86.349998,86.349998,49234400
2020-08-26,86.970001,87.720001,85.199997,86.019997,86.019997,47157300
2020-08-27,86.349998,86.580002,82.940002,83.800003,83.800003,42194200
2020-08-28,84.300003,86.040001,84.190002,85.550003,85.550003,40723300
2020-08-31,85.050003,92.639999,85.050003,90.820000,90.820000,90655900
2020-09-01,91.919998,92.510002,90.190002,92.180000,92.180000,56117100
2020-09-02,94.010002,94.279999,88.739998,90.220001,90.220001,50366900
2020-09-03,87.839996,88.470001,81.589996,82.540001,82.540001,87462700
2020-09-04,81.449997,84.389999,76.330002,82.010002,82.010002,82267800
2020-09-08,78.050003,81.879997,78.000000,78.690002,78.690002,54955700
2020-09-09,81.400002,82.440002,79.279999,81.910004,81.910004,54163900
2020-09-10,83.070000,83.309998,78.379997,78.980003,78.980003,51499400
2020-09-11,79.820000,79.989998,75.040001,76.339996,76.339996,54763000
2020-09-14,76.800003,78.820000,76.260002,77.900002,77.900002,47448700
2020-09-15,77.660004,80.330002,75.970001,78.930000,78.930000,57874400
2020-09-16,79.349998,79.720001,76.540001,76.660004,76.660004,38393500
2020-09-17,74.879997,76.629997,74.199997,76.550003,76.550003,55619100
2020-09-18,77.000000,77.400002,73.849998,74.930000,74.930000,51082900
2020-09-21,74.230003,77.980003,73.879997,77.940002,77.940002,61312000
2020-09-22,78.360001,78.790001,75.269997,77.699997,77.699997,56044700
2020-09-23,77.389999,77.910004,74.339996,74.730003,74.730003,42327500
2020-09-24,74.540001,77.250000,73.900002,75.820000,75.820000,57540900
2020-09-25,76.349998,78.199997,74.669998,78.059998,78.059998,48206200
2020-09-28,79.120003,79.570000,77.519997,79.480003,79.480003,48005500
2020-09-29,79.300003,82.550003,79.300003,81.769997,81.769997,61568900
2020-09-30,81.750000,82.940002,80.660004,81.989998,81.989998,51533700
2020-10-01,83.059998,85.250000,82.860001,84.860001,84.860001,52177100
2020-10-02,82.580002,84.650002,81.660004,81.800003,81.800003,52855100
2020-10-05,82.550003,86.279999,82.550003,86.150002,86.150002,47056500
2020-10-06,86.209999,87.250000,83.540001,84.480003,84.480003,52725400
2020-10-07,86.099998,87.790001,85.650002,86.690002,86.690002,43045700
2020-10-08,88.110001,88.720001,85.949997,86.510002,86.510002,54240700
2020-10-09,84.739998,85.750000,82.349998,83.099998,83.099998,80354400
2020-10-12,83.650002,85.129997,83.120003,84.290001,84.290001,47669700
2020-10-13,84.860001,86.089996,83.970001,85.279999,85.279999,42764100
2020-10-14,85.860001,85.959999,83.459999,84.209999,84.209999,40446700
2020-10-15,83.400002,84.720001,82.419998,83.129997,83.129997,33696400
2020-10-16,83.540001,83.989998,82.410004,83.169998,83.169998,31474300
2020-10-19,83.620003,84.650002,81.529999,82.000000,82.000000,36689100
2020-10-20,82.160004,82.690002,80.580002,81.559998,81.559998,38219400
2020-10-21,81.720001,81.930000,79.190002,79.199997,79.199997,36426400
2020-10-22,79.650002,80.820000,78.419998,79.419998,79.419998,38006800
2020-10-23,80.930000,81.989998,79.330002,81.959999,81.959999,46557700
2020-10-26,82.550003,84.970001,80.860001,82.230003,82.230003,69423700
2020-10-27,82.000000,82.370003,77.570000,78.879997,78.879997,156669500
2020-10-28,78.730003,78.959999,75.760002,76.400002,76.400002,76529900
2020-10-29,76.750000,79.180000,76.290001,78.019997,78.019997,52784100
2020-10-30,77.089996,77.699997,74.230003,75.290001,75.290001,51349000
2020-11-02,75.849998,76.339996,73.760002,74.699997,74.699997,45760700
2020-11-03,74.930000,77.080002,74.599998,76.580002,76.580002,41231800
2020-11-04,80.250000,81.849998,78.970001,81.349998,81.349998,66579700
2020-11-05,83.269997,83.500000,81.849998,83.000000,83.000000,46542300
2020-11-06,83.519997,86.089996,82.669998,85.879997,85.879997,53829900
2020-11-09,84.239998,87.050003,82.769997,83.120003,83.120003,58580700
2020-11-10,81.930000,82.129997,77.629997,77.989998,77.989998,67137200
2020-11-11,79.389999,81.470001,78.970001,81.279999,81.279999,44611300
2020-11-12,81.320000,83.000000,80.300003,81.839996,81.839996,37242600
2020-11-13,82.730003,83.110001,80.699997,81.430000,81.430000,30423200
2020-11-16,81.209999,83.779999,80.480003,83.730003,83.730003,38640800
2020-11-17,83.930000,84.809998,82.910004,83.360001,83.360001,29473500
2020-11-18,83.010002,83.959999,82.220001,82.540001,82.540001,29968000
2020-11-19,82.389999,85.639999,81.720001,85.540001,85.540001,50116800
2020-11-20,85.279999,86.099998,84.470001,84.639999,84.639999,35008400
2020-11-23,85.519997,87.540001,84.620003,85.309998,85.309998,46505000
2020-11-24,85.720001,86.110001,83.320000,85.070000,85.070000,36839200
2020-11-25,85.760002,87.839996,85.519997,86.709999,86.709999,41349700
2020-11-27,87.989998,88.000000,86.360001,87.190002,87.190002,22717600
2020-11-30,87.330002,92.739998,86.529999,92.660004,92.660004,84483000
2020-12-01,92.250000,93.900002,90.779999,92.629997,92.629997,58670500
2020-12-02,92.889999,96.370003,92.529999,93.739998,93.739998,57988800
2020-12-03,94.059998,94.699997,92.010002,92.309998,92.309998,35859700
2020-12-04,92.580002,94.580002,90.629997,94.040001,94.040001,45570300
2020-12-07,94.949997,95.000000,92.970001,94.070000,94.070000,39815700
2020-12-08,94.050003,94.739998,91.900002,92.919998,92.919998,33907500
2020-12-09,92.760002,94.699997,89.160004,89.830002,89.830002,52170400
2020-12-10,89.550003,92.089996,89.029999,91.660004,91.660004,33804400
2020-12-11,91.540001,92.330002,90.160004,91.650002,91.650002,28368100
2020-12-14,92.209999,95.410004,91.849998,94.779999,94.779999,48026400
2020-12-15,95.930000,97.980003,95.449997,97.120003,97.120003,57305100
2020-12-16,97.040001,97.269997,95.459999,96.849998,96.849998,34909000
2020-12-17,97.550003,97.919998,96.250000,96.839996,96.839996,32023700
2020-12-18,97.269997,97.680000,93.559998,95.919998,95.919998,51823100
2020-12-21,94.250000,95.279999,91.080002,93.230003,93.230003,47093900
2020-12-22,93.360001,93.550003,90.529999,93.160004,93.160004,35673700
2020-12-23,93.080002,93.129997,91.459999,91.550003,91.550003,25993300
2020-12-24,91.800003,92.510002,91.309998,91.809998,91.809998,16705900
2020-12-28,92.930000,93.139999,90.820000,91.599998,91.599998,30627300
2020-12-29,91.660004,92.459999,89.430000,90.620003,90.620003,31748200
2020-12-30,90.779999,92.849998,90.190002,92.290001,92.290001,25845000
2020-12-31,92.099998,92.300003,90.870003,91.709999,91.709999,24930700
2021-01-04,92.110001,96.059998,90.919998,92.300003,92.300003,51802600
